datetime,DATE,REEF,SITE,RESEARCH_SITE,SUBSTRATE_000,SUBSTRATE_001,SUBSTRATE_002,SUBSTRATE_003,SUBSTRATE_004,SUBSTRATE_005,SUBSTRATE_006,SUBSTRATE_007,SUBSTRATE_008,SUBSTRATE_009,SUBSTRATE_010,SUBSTRATE_011,SUBSTRATE_012,SUBSTRATE_013,SUBSTRATE_014,SUBSTRATE_015,SUBSTRATE_016,SUBSTRATE_017,SUBSTRATE_018,SUBSTRATE_019,SUBSTRATE_020,SUBSTRATE_021,SUBSTRATE_022,SUBSTRATE_023,SUBSTRATE_024,SUBSTRATE_025,SUBSTRATE_026,SUBSTRATE_027,SUBSTRATE_028,SUBSTRATE_029,SUBSTRATE_030,SUBSTRATE_031,SUBSTRATE_032,SUBSTRATE_033,SUBSTRATE_034,SUBSTRATE_035,SUBSTRATE_036,SUBSTRATE_037,SUBSTRATE_038,SUBSTRATE_039,SUBSTRATE_040,SUBSTRATE_041,SUBSTRATE_042,SUBSTRATE_043,SUBSTRATE_044,SUBSTRATE_045,SUBSTRATE_046,SUBSTRATE_047,SUBSTRATE_048,SUBSTRATE_049,SUBSTRATE_050,SUBSTRATE_051,SUBSTRATE_052,SUBSTRATE_053,SUBSTRATE_054,SUBSTRATE_055,SUBSTRATE_056,SUBSTRATE_057,SUBSTRATE_058,SUBSTRATE_059,SUBSTRATE_060,SUBSTRATE_061,SUBSTRATE_062,SUBSTRATE_063,SUBSTRATE_064,SUBSTRATE_065,SUBSTRATE_066,SUBSTRATE_067,SUBSTRATE_068,SUBSTRATE_069,SUBSTRATE_070,SUBSTRATE_071,SUBSTRATE_072,SUBSTRATE_073,SUBSTRATE_074,SUBSTRATE_075,SUBSTRATE_076,SUBSTRATE_077,SUBSTRATE_078,SUBSTRATE_079,SUBSTRATE_080,SUBSTRATE_081,SUBSTRATE_082,SUBSTRATE_083,SUBSTRATE_084,SUBSTRATE_085,SUBSTRATE_086,SUBSTRATE_087,SUBSTRATE_088,SUBSTRATE_089,SUBSTRATE_090,SUBSTRATE_091,SUBSTRATE_092,SUBSTRATE_093,SUBSTRATE_094,SUBSTRATE_095,SUBSTRATE_096,SUBSTRATE_097,SUBSTRATE_098,SUBSTRATE_099,SUBSTRATE_100,SUBSTRATE_101,SUBSTRATE_102,SUBSTRATE_103,SUBSTRATE_104,SUBSTRATE_105,SUBSTRATE_106,SUBSTRATE_107,SUBSTRATE_108,SUBSTRATE_109,SUBSTRATE_110,SUBSTRATE_111,SUBSTRATE_112,SUBSTRATE_113,SUBSTRATE_114,SUBSTRATE_115,SUBSTRATE_116,SUBSTRATE_117,SUBSTRATE_118,SUBSTRATE_119,SUBSTRATE_120,SUBSTRATE_121,SUBSTRATE_122,SUBSTRATE_123,SUBSTRATE_124,SUBSTRATE_125,SUBSTRATE_126,SUBSTRATE_127,SUBSTRATE_128,SUBSTRATE_129,SUBSTRATE_130,SUBSTRATE_131,SUBSTRATE_132,SUBSTRATE_133,SUBSTRATE_134,SUBSTRATE_135,SUBSTRATE_136,SUBSTRATE_137,SUBSTRATE_138,SUBSTRATE_139,SUBSTRATE_140,SUBSTRATE_141,SUBSTRATE_142,SUBSTRATE_143,SUBSTRATE_144,SUBSTRATE_145,SUBSTRATE_146,SUBSTRATE_147,SUBSTRATE_148,SUBSTRATE_149,SUBSTRATE_150,SUBSTRATE_151,SUBSTRATE_152,SUBSTRATE_153,SUBSTRATE_154,SUBSTRATE_155,SUBSTRATE_156,SUBSTRATE_157,SUBSTRATE_158,SUBSTRATE_159,MACROALGAE_1,MACROALGAE_2,MACROALGAE_3,MACROALGAE_4
5/11/2022 12:40,5/11/2022,Heron Reef,Libby's Lair,1,SC,RCTA,RCTA,RCTA,RCTA,HCBR,HCBR,HCBR,RCTA,RCTA,RCTA,HCP,RCTA,HCP,HCP,HCP,HCP,RCTA,RCTA,HCF,HCF,HCF,HCF,HCF,HCF,HCP,SD,SD,SD,SD,SD,HCE,HC,HC,HCP,HCM,HC,HC,HCP,HCP,HC,RCTA,HCP,HCP,RCCA,HCP,HCP,HCP,HCP,RCTA,RCTA,RCTA,HCF,HCBR,HCP,HC,HC,HCBR,HCP,HCP,HCP,SD,HCF,HCP,HCP,RCTA,HCBR,HCBR,HCBR,HCBR,HCBR,HC,HCP,HCBR,HCP,HCP,RCTA,RCTA,HCP,HCP,RCTA,HCP,HCP,RCTA,HCF,HCF,SD,SD,HCP,HCBR,HCP,RCTA,RCTA,RCTA,HCBR,HCP,SC,HCBR,HCP,SC,SCL,HCBR,HCBR,HCBR,HCBR,HCBR,RCCA,RCTA,RCTA,HCP,HCP,HC,HCF,HCBR,HCP,HCP,RCCA,HCBR,RCTA,RCTA,SCL,HCM,HCP,HCP,RCTA,HCP,HCP,HCP,HCP,RCTA,RCTA,HCBR,RCTA,HCM,HC,HCM,HCP,HCF,HCP,HCP,HCBR,HCBR,HCBR,HCP,HCF,HC,HCF,HCP,HCP,HCBR,HCE,HC,RC,HCP,HCP,HCP,HCF,SC,SC,HCE,0,0,0,0
9/11/2014 0:00,9/11/2014,Heron Reef,Libby's Lair,1,HCM,RCTA,HCP,RCTA,HCE,SC,HC,RCTA,RCTA,SC,NIA,HCE,HCE,RCTA,RCTA,HCBR,RCTA,SC,HCF,HC,RCTA,HCE,RCTA,RCTA,HC,HC,RCTA,HC,RCTA,HCBR,HCP,RCTA,HC,SD,RCTA,HCF,HCBR,SC,RB,RCTA,RCTA,HCP,RCTA,SC,HCP,SPE,SD,SD,SC,HCBR,HCBR,HC,HCP,RCTA,HCE,RCTA,HCF,HC,RCTA,RCTA,RCTA,HCF,SD,RB,RB,SP,HCBR,SCZ,SC,RB,HCF,HCF,HCF,HCF,HCP,RCTA,HCP,RCTA,RCTA,RCTA,RCTA,SPE,RCTA,HCBR,HCBR,HCBR,HCBR,HCE,RCTA,RCTA,RCTA,OT,HCP,SC,HCP,HCE,HCP,HCE,HCM,HCE,HCE,RCTA,HCP,HCP,HCP,HC,RCTA,RCTA,RCTA,RCTA,RB,HC,HC,RCCA,HCP,HC,HCP,HC,HCP,SP,HC,HCF,HCF,RCTA,SC,HC,HCP,HC,RCTA,RC,HC,HC,SCL,RB,RB,RB,HCBR,RB,HCF,RB,RB,RCTA,RCTA,RCTA,RCTA,HC,HC,RB,HCE,RCTA,SC,RCCA,HCP,SC,HC,HC,HCP,RCTA,RB,HC,0,0,0,0
3/11/2013 0:00,3/11/2013,Heron Reef,Libby's Lair,1,RCTA,HCBR,RCTA,SC,HCF,HCF,HCP,SC,RCTA,RCCA,RCTA,OT,HCE,RCTA,HCP,RCTA,HCP,HCBR,RCTA,RCTA,HCP,SPE,RCTA,RCTA,HCBR,RCTA,HC,RCTA,RC,RC,RCTA,HCP,HCP,HCBR,HCF,HCF,RCTA,RCTA,RCTA,RCTA,HCP,HCE,HCBR,HCE,HCE,SPE,RCTA,RCCA,SC,RCTA,HCE,HCM,HCE,HCP,HCP,HCF,HCP,SD,HCE,HCP,HCE,SP,RCTA,RCTA,SC,RC,HCBR,SD,RB,HCBR,RCTA,SPE,HCE,HCE,HCE,RCTA,RCTA,HCP,HCP,HCE,HCBR,SC,RB,HCP,HCBR,SC,RB,RCTA,RCTA,RCTA,RCTA,RB,RCTA,HCBR,SC,SC,HCF,HCP,SC,HC,SPE,HCBR,HCF,HCE,RCCA,HCE,RCCA,HC,HCE,HCB,HCP,HCP,SC,RCTA,HCE,HCE,RB,HCBR,RB,RB,HCE,RCTA,RB,RB,RB,RCTA,RB,RB,RB,RB,RB,RCTA,HCE,HCE,HCB,HC,HCBR,SC,HCE,HCE,HCBR,HCBR,HCBR,HCP,SC,SCL,SC,RCTA,HCF,RB,HCM,HCBR,HCF,RCTA,HCP,HCP,HCF,SC,HCBR,RCTA,0,0,0,0
2/10/2023 13:25,2/10/2023,Heron Reef,Libby's Lair,1,RC,RC,HCE,RC,HCBR,HCBR,HCBR,HC,HCBR,RCTA,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCE,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,OT,RC,RCTA,RCTA,HCE,RCTA,RCTA,RCTA,HCE,HCP,RCTA,HCBR,RCTA,HCP,HCBR,HCBR,HCBR,HCBR,HCF,HCBR,HCBR,HCP,RCTA,RCTA,RCTA,RCTA,HCBR,RCTA,HCP,RCTA,HCP,HCBR,HCBR,HCP,RCTA,HCBR,RCTA,HCE,HCBR,RB,HCE,HCE,RB,RCTA,HCBR,HCM,RCTA,HCBR,HCBR,HCBR,RB,RB,HC,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,RCTA,HCBR,HCBR,HCBR,HC,RCTA,RCTA,HCM,HCM,HCP,HCP,HCP,HCP,HCE,HCP,HCP,HCP,HCP,HCP,HCBR,HCP,HCP,HCP,HC,HCP,HCP,HCE,HCP,RCTA,RCTA,HCBR,HCP,HCP,HCP,HCP,HCP,HCP,HCP,HCP,HCBR,HCBR,RCTA,RCTA,RCTA,RCTA,HCE,HC,HCP,HCP,HCP,SC,HCBR,HCE,HCE,RCTA,RCTA,RCTA,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HC,HCBR,RCTA,HCP,HCBR,HCBR,HCE,0,0,0,0
3/11/2011 0:00,3/11/2011,Heron Reef,Libby's Lair,1,RCTA,RCTA,SI,SI,HCE,HCE,RCTA,SI,OT,HCBR,HCE,RCTA,HCE,HCE,HCE,RCTA,HCE,RCTA,SD,RCTA,RCTA,HCBR,HCBR,RCTA,HCBR,HCBR,SI,HCF,SI,SI,HCB,RCTA,HCE,HCF,HCM,OT,RCTA,RB,HCE,HCE,RCTA,RCTA,HCBR,SI,RCCA,RCCA,RB,RCTA,RCCA,RCTA,RCTA,HCBR,RCTA,RCCA,SI,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,SI,RB,RB,HCBR,HCE,HCE,HCE,SI,SI,RCTA,HCE,RCCA,RCCA,RCTA,SI,SI,SI,HCBR,RCTA,SD,RCTA,RCCA,HCBR,SC,HCE,HCE,RCCA,HCE,RCCA,SI,HCBR,SC,HCE,HC,OT,RCTA,HCBR,RCTA,RCCA,RCTA,RB,RCTA,RCTA,HCE,RCTA,SI,RCCA,RCTA,HCE,RCCA,RCTA,SI,RCCA,RCTA,RCCA,HC,HCBR,RCTA,RCCA,HCE,RCTA,HCE,RCTA,HC,RCTA,RCTA,SD,SI,HCE,HCE,SI,RCTA,OT,RCTA,OT,HCE,SD,SD,RCCA,HCBR,RCTA,RCTA,RCTA,RB,RCTA,OT,RCTA,HC,SD,SC,HCF,SD,SD,HCE,RCTA,HCE,RCCA,HCE,RCTA,1,1,0,0
27/10/2019 13:30,27/10/2019,Heron Reef,Libby's Lair,1,RCTA,HCBR,HCM,HCBR,HCE,HCBR,HCBR,HCE,SCL,RCTA,HCBR,HCBR,HCP,HCBR,HCP,HCP,RCTA,HCBR,HCF,HCF,SCL,HCBR,HCF,HCE,HCP,HCBR,HCBR,HCBR,HCBR,HCBR,HCE,HCP,RCCA,HCBR,HCB,HCB,HCBR,HCBR,HC,HC,HCE,HCB,HCB,HCE,HCM,HCB,HCBR,HCE,HCE,HCE,HCP,HCP,HCF,RCTA,RCCA,HCE,HCE,HCBR,HCF,HCP,HCP,HCP,HCF,HCF,HCBR,HCBR,HCP,HCF,HCBR,HCBR,HCBR,HCBR,HCP,HCBR,RCCA,HCF,HCM,HC,RB,HCBR,HCE,HCBR,RCTA,HC,HCBR,HCBR,SCL,HCF,RCTA,HCF,HCBR,HCBR,HCBR,HCF,RCTA,RCTA,RCTA,HCF,HCF,HCF,HCF,RCCA,HCBR,RCTA,HCF,HCF,RCTA,HCE,RC,RB,HCE,HCF,HCF,HCE,HCE,HCM,HCF,HCM,HCF,HCF,SCL,RCTA,HCF,OT,HCF,HCP,HCP,RCCA,HCM,HCE,HCP,HCF,HCE,HCF,HCBR,SD,SD,HCP,RCTA,HCF,RCTA,RC,HCE,HCE,HCBR,SCL,HCB,HCE,HCE,HCP,HCP,HCBR,RCTA,HCF,SCL,HCE,HCM,SD,SD,RCCA,0,0,0,0
11/11/2018 15:16,11/11/2018,Heron Reef,Libby's Lair,1,SC,HCBR,HCBR,RCTA,HCBR,HCBR,HCBR,HCP,HCBR,HCE,RCTA,HCBR,HCBR,RCTA,HCBR,RCTA,HCBR,HCM,RCTA,SC,HCBR,RCTA,RCTA,HCBR,HCP,SD,RCTA,HCE,HCBR,RCTA,HCB,HCP,HCBR,HCBR,HCBR,HCBR,HCBR,HCP,HCBR,HCBR,HCP,HCP,HCF,HCBR,RCCA,HCF,HCP,HCP,HCE,OT,RCTA,RCTA,HCBR,RCTA,HCP,HCBR,HCBR,HCE,HCBR,RCTA,RCTA,HCM,HCP,HCBR,HCP,HCP,HCBR,HCBR,SC,HCP,RCTA,HCP,RCTA,HCE,HCP,SCL,HCP,HCP,HCP,HCP,HCP,HCBR,HCP,HCP,HCP,HCP,SC,SC,HCBR,HCP,HCP,HCM,HCBR,RCTA,HCBR,SC,HCE,HCE,HCBR,HCBR,HCP,HCF,HCF,SC,RCTA,HCBR,HCBR,HCM,RCTA,HCBR,RCTA,HCE,HCBR,RB,HCBR,HCF,RCTA,HCE,HCF,RCTA,RCCA,RCTA,RCTA,SC,HCBR,RCTA,RCTA,RCTA,SI,RCTA,RCTA,HCBR,HCBR,HCBR,HCF,HCF,SD,HCP,RCTA,SC,HCE,SC,RCTA,RCTA,RCTA,RCCA,RCTA,SC,HCBR,HCP,RCTA,RCCA,HCBR,HCBR,HCBR,HCE,HCP,RCTA,SC,RCTA,0,0,0,0
19/9/2016 0:00,19/9/2016,Heron Reef,Libby's Lair,1,OT,RCTA,HCBR,HCP,HCP,HCP,HCP,HC,HCP,HCP,OT,HCBR,RCTA,HCP,HCBR,HCP,HCP,HCP,HCP,HCP,HCP,HCP,HCF,HCF,HCP,SC,HCP,HCP,HCM,HCP,HCP,HCBR,RCTA,OT,RCCA,HCBR,HCBR,RCCA,HCP,RCCA,RCCA,HCBR,HCBR,HCP,HCBR,HCP,HCE,HCBR,SC,SC,HCBR,RCCA,SC,HCBR,RCCA,RCCA,RCCA,HCBR,RCTA,RCTA,HCBR,HCP,HCBR,HCBR,HCF,RCCA,HCBR,HCE,SC,HCM,HCM,HCM,SD,HCP,HCBR,HCE,HCP,RCCA,RCTA,HCBR,RCCA,HCM,OT,RCCA,SD,SD,SD,HCBR,HCP,HCBR,HCBR,HCE,HCBR,RCCA,HCE,RCCA,HCP,SD,SD,HCP,HCF,SD,SD,RCTA,RCTA,HCM,HCB,HCE,HCP,RB,OT,HCM,HCBR,HCE,HCM,HCBR,RB,HCE,HCBR,HCBR,HCE,RCCA,HCBR,RCCA,RC,RC,HCBR,RCCA,HCBR,RB,SC,HCP,HCE,RB,HCB,SD,HCBR,RCCA,HCP,OT,RB,HCP,HCBR,HCBR,RCTA,HCBR,HCP,OT,NIA,HCF,HCF,HCE,HCE,RCCA,HCE,HCBR,OT,RCTA,RCTA,SD,0,0,0,0
25/11/2015 0:00,25/11/2015,Heron Reef,Libby's Lair,1,HCBR,HCBR,HCBR,HCBR,RCTA,HCF,RCTA,HCBR,RCTA,RCTA,HCBR,RCTA,HCBR,RCTA,HCBR,HCBR,HCBR,HCBR,RKCNIA,RB,RCTA,HCBR,HCBR,HCBR,HCBR,HCBR,HCE,HCBR,HCE,RCTA,HCBR,RCTA,SCZ,RCTA,RCTA,HCBR,HCBR,HCF,RCTA,RCTA,RCTA,HCBR,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,RCTA,RCTA,HCBR,HCBR,RCTA,HCM,RCTA,HCE,HCE,RCTA,RCTA,RB,HCBR,HCF,RCTA,HCBR,HCBR,RCTA,HCBR,HCBR,RCTA,RCTA,HCE,HCE,HCE,RCTA,HCB,HCP,HCE,RB,RCTA,HCBR,RCTA,HCBR,SCL,HCBR,HCF,HCBR,HCF,RCTA,HCBR,HCF,HCBR,HCBR,HCBR,HCF,HCF,HCF,RCTA,HCBR,HCBR,HCE,HCBR,OT,HCE,SD,SD,HCBR,HCBR,HCM,HCE,RCTA,RCTA,RCTA,RCTA,RCTA,HCE,HCE,RCTA,RCTA,RCTA,RCTA,HCE,HCE,RCTA,RCTA,HCBR,SCL,HCBR,HCBR,SCL,RB,RB,RB,RB,HCBR,SCL,SCL,SCL,RCTA,RCTA,HCBR,HCE,RB,RKCNIA,RCTA,RCTA,RCTA,HCE,RCTA,RCTA,RCTA,HCBR,RCCA,RCTA,RCTA,0,0,0,0
7/11/2021 13:05,7/11/2021,Heron Reef,Libby's Lair,1,RC,HCBR,RCTA,HCP,HCP,RCTA,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCP,HCP,SD,HCBR,HCBR,HCBR,HCBR,HCBR,HCF,HCBR,HCBR,HCBR,RCTA,HCBR,RCTA,RCTA,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCP,HCP,HCP,HCBR,HCP,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCP,SD,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCF,RCTA,HCBR,SC,HCBR,HCP,HCBR,HCF,HCP,HCP,HCP,HCP,HCF,HCF,HCE,HCE,RCTA,HCE,RCCA,HCBR,RCCA,HCP,HCP,HCE,RCTA,HCE,HCE,HCE,HCBR,SD,RCTA,HC,HCBR,RCCA,HCP,RB,HCBR,HCF,HCF,HCF,RCTA,HCBR,HCP,HCBR,HCF,HCF,RCCA,HCF,HCE,HCBR,HCP,HCP,HCP,HCF,HCF,HCF,HCBR,HCBR,RCCA,HCBR,RCCA,RC,HCBR,HCBR,HCF,SD,HCBR,HCP,HCBR,RCTA,HCBR,RCTA,SPE,RCTA,RCTA,OT,HCF,RCTA,HCBR,HCBR,HCBR,HCBR,RCCA,RCCA,HCBR,HCF,SC,HCBR,HCBR,RB,SC,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCBR,HCE,HCE,RCCA,HCBR,RCTA,RCCA,0,0,0,0
1/11/2024 6:35,1/11/2024,Heron Reef,Pancakes,1,RCTA,RCTA,HCBR,RCTA,RCTA,SD,SD,SD,SD,HCBR,HCBR,RCTA,HCBR,HCBR,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,HCBR,HC,RCTA,RCTA,RCTA,SD,HC,RB,HCBR,RCTA,HCBR,RCTA,RCTA,RCTA,HCBR,HCBR,HC,RCTA,RCTA,HCF,SD,SD,RB,SD,RB,HCBR,HCBR,HCBR,RCCA,RCCA,RCCA,RCCA,RCCA,RCCA,RCCA,HCBR,HCBR,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,HCBR,HCF,HCBR,HCBR,HCBR,HCBR,HCBR,RCTA,HCBR,HCBR,NIA,RKCNIA,RKCNIA,RKCNIA,RKCNIA,HCBR,RCTA,RCTA,RCTA,RCTA,HCF,HCE,HCE,RCTA,SD,SD,SD,SD,SD,HCF,RCTA,HCF,RB,RCTA,RCTA,RCTA,SD,SD,RCTA,SD,RCTA,HCBR,HCBR,HCBR,HCBR,RCTA,HCBR,RCTA,RCTA,SD,RCTA,HCBR,RCTA,HCBR,SD,SD,SD,RKCTA,RCTA,RCTA,RCTA,SD,SD,NIA,RCTA,SD,RB,SD,SD,SD,RCTA,HCF,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SD,SD,RCTA,HCBR,RB,RB,RCTA,RCTA,RCTA,RCTA,RCTA,0,0,0,1
30/9/2023 7:15,30/9/2023,Heron Reef,Research Zone,1,RC,SD,SD,SD,SD,SD,SD,SD,NIA,RB,RCTA,RB,RB,SD,SD,RB,HCBR,SD,SD,NIA,RCTA,SD,HC,NIA,SD,SD,RCTA,SD,SD,NIA,SD,HC,SD,SD,SD,RCTA,SD,RB,SD,NIA,SD,RB,HC,SD,SD,SD,SD,SD,SD,HC,SD,HC,HCF,RC,RCTA,HC,HC,HC,SD,HC,SD,SD,SD,SD,SD,SD,RCTA,SD,HC,NIA,SD,SD,RB,RB,SD,SD,SD,SD,SD,SD,HCE,HC,SD,NIA,NIA,SD,SD,SD,SD,RC,RC,SD,RC,SD,SD,SD,SD,SD,SD,SD,RCCA,RCTA,NIA,RCTA,RCCA,RC,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,HC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCCA,SD,SD,RB,RB,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,RB,SD,SD,HC,SD,SD,SD,SD,SD,3,0,1,0
8/11/2014 0:00,8/11/2014,Heron Reef,Research Zone,1,RCTA,NIA,SD,SD,SD,NIA,SD,SD,NIA,HC,SD,SD,SD,NIA,NIA,SD,SD,SD,SD,HCBR,HCBR,SD,SD,NIA,HC,HC,RC,HC,HC,SD,SD,SD,SD,HC,SD,RC,SD,HC,RB,HC,SD,SD,SD,SD,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,NIA,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,SD,RB,SD,SD,RB,SD,SD,SD,NIA,SD,RB,SD,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,SD,SD,SD,NIA,NIA,SD,SD,SD,NIA,SD,SD,NIA,SD,SD,SD,SD,SD,RB,HCM,RB,NIA,SD,SD,NIA,SD,SD,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,SD,SD,NIA,SD,SD,NIA,SD,RB,RB,RB,HCM,SD,SD,HCM,RCTA,RCTA,RCTA,RCTA,RCTA,RCTA,SD,SD,HCM,SD,SD,SD,NIA,2,3,1,3
29/10/2017 0:00,29/10/2017,Heron Reef,Research Zone,1,SD,RCTA,RCTA,SD,HCBR,HCBR,SD,HCBR,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,RCTA,SD,RCTA,HC,SD,RCTA,RCTA,RCTA,SD,SD,SD,SD,SD,RCTA,RCTA,RB,SD,RCTA,SD,SD,HC,SD,SD,HC,HCBR,RCTA,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,RCCA,SD,SD,SD,SD,SD,RCCA,SD,SD,SD,SD,HC,SD,SD,SD,SD,HC,HCBR,RCTA,SD,RB,SD,SCL,SD,SD,SD,SD,SD,HCBR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,SD,SD,SD,SD,SD,SD,RCTA,HCBR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,HCE,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,HCBR,SD,SD,SD,SD,SD,SD,SD,0,0,1,0
11/11/2018 8:15,11/11/2018,Heron Reef,Research Zone,1,SD,SD,HCBR,SD,SD,SD,SD,SC,SD,SD,RCTA,SD,RCTA,RCTA,SD,SD,SD,RCCA,SD,HCM,SD,RCTA,SD,SD,SD,SD,RCTA,RCTA,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,HCBR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,NIA,RCTA,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,RCTA,SD,NIA,RCTA,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,RCTA,RCTA,RCTA,RB,RCTA,SD,RCTA,RB,RCTA,RCTA,RCTA,SD,SD,SD,RCTA,HCBR,HCBR,SD,SD,SD,HCBR,SD,SD,HCBR,SD,SD,RCTA,RCTA,RB,NIA,SD,HCBR,HCBR,HCBR,HCBR,RB,SD,SD,SD,SD,RCTA,RCTA,2,1,0,1
27/11/2022 13:45,27/11/2022,Heron Reef,Research Zone,1,SD,SD,SD,RCTA,RCTA,HCBR,SD,SD,NIA,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,RCTA,SD,SD,RCTA,SD,SD,HC,SD,SD,NIA,RCTA,SD,SD,SD,SD,RC,RC,SD,RB,RB,RB,RB,RCTA,HC,SD,SD,RCTA,HC,HC,RCTA,SD,HC,HC,RB,SD,HC,SD,RB,SD,SD,NIA,HC,RB,SD,SD,RCTA,SD,RCTA,HC,HC,SD,SD,SD,SD,HCBR,SP,HCE,SD,HC,RCCA,SD,SD,NIA,SD,SD,RB,SD,RCTA,RCTA,HCBR,RCCA,RCTA,RCCA,SD,SD,NIA,SD,RCTA,SD,RCCA,SD,SD,NIA,RCCA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCCA,SD,SD,SD,SD,HC,SD,SD,SD,SD,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,HCE,SD,SD,SD,SD,SD,2,2,2,0
24/11/2015 0:00,24/11/2015,Heron Reef,Research Zone,1,SD,SD,SD,SD,RB,SD,RC,SD,SD,RC,HCBR,HCBR,HCBR,HCBR,HCBR,RCTA,SD,HCBR,HCF,SD,SD,HCBR,SD,HCF,HCBR,HCBR,HCF,SD,SD,SD,SD,SD,RB,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SC,SD,SD,SD,SD,SD,HCBR,RB,RCTA,SD,SD,SD,RB,SD,HC,HCBR,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,RC,SD,SD,SD,SD,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,SD,RC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RC,SD,RC,SD,RB,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,RCTA,RCTA,SD,SD,SD,RC,RCTA,SD,SD,SD,SD,RB,SD,RB,RCTA,SD,RCTA,RCTA,RCTA,SD,SD,SD,SD,RCTA,SD,RB,SD,SD,RB,4,9,6,9
3/11/2013 0:00,3/11/2013,Heron Reef,Research Zone,1,SD,SD,SD,HCBR,HCBR,HCBR,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,HCE,SD,SD,RCTA,HC,SD,SD,SD,SD,HC,SD,SD,SD,SD,RB,HC,SD,RB,SD,SD,NIA,RB,SD,SD,SD,SD,SD,NIA,SD,SD,RB,RB,SD,SD,RCTA,SD,NIA,RB,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RC,SD,SD,RC,SD,RC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RB,SD,NIA,SD,SD,SD,SD,NIA,SD,SD,SD,RC,RC,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,SD,RCTA,SD,SD,RC,HC,NIA,SD,RCTA,SD,SD,RC,NIA,RB,SD,SD,SD,SD,RC,SD,SD,SD,SD,SD,RC,SD,SD,SD,SD,SD,RCTA,SD,SD,SD,SD,SD,RCTA,RCTA,SD,NIA,RCTA,NIA,SD,SD,HCBR,0,1,1,2
